userid,label,ff,inf,type1,type2,type3,times,,,,,,,,,,,
450630648,0,0.980872226,0.25,0.664652568,0.175226586,0.160120846,0,0,0,1,1,0,0,1,1,1,1,0
450747981,0,1.913580247,0.409230769,0.39346247,0.199757869,0.406779661,0,0,0,0,0,1,1,1,1,1,1,0
450891761,0,1.759615385,0.092989986,0.585427136,0.159128978,0.255443886,0,0,0,0,0,0,1,0,1,1,1,0
486198118,0,7.176470588,0,0.333333333,0.333333333,0.333333333,1,0,0,1,0,0,0,0,0,0,1,1
451033303,0,1.300261097,1.762045647,0.752066116,0.005721551,0.242212333,0,0,0,0,1,0,0,0,1,1,1,0
451370524,0,1.075581395,0.956834532,0.388630009,0.073936005,0.537433986,0,0,0,0,0,0,1,1,1,1,1,1
451397835,0,1.234482759,0.378787879,0.584070796,0.212389381,0.203539823,0,0,0,0,0,1,1,1,1,1,0,0
486598436,0,2.4,0.046052632,0.556776557,0.080586081,0.362637363,0,0,0,0,1,0,1,0,1,1,1,1
558524379,0,2.098265896,0.223529412,0.429292929,0.264309764,0.306397306,0,0,0,0,1,1,1,1,1,0,0,0
451597109,0,6.818181818,0,0.313333333,0.026666667,0.66,0,0,0,0,1,1,0,0,0,1,1,1
486966473,0,1.973913043,0.228230337,0.601605408,0.11913815,0.279256443,0,0,0,0,0,0,1,0,0,1,1,1
487416678,0,0.110808973,0.853383459,0.508215514,0.259839511,0.231944975,0,0,0,0,1,1,1,1,1,1,1,1
750948720,0,1.918918919,0.764411028,0.136784368,0.453890984,0.409324649,0,0,0,1,1,1,1,1,1,1,1,1
751241954,0,110,0.041666667,0.251748252,0.454545455,0.293706294,0,0,0,0,1,1,1,1,1,1,1,0
452814756,0,2,0.047029703,0.410013532,0.229364005,0.360622463,0,0,0,0,1,1,1,1,1,1,1,0
452828946,0,2.193353474,0.587677725,0.065224111,0.268315301,0.666460587,0,0,0,1,1,0,1,1,0,1,1,1
453238264,0,1.018753447,0.424008811,0.282514001,0.453018046,0.264467953,0,0,0,0,1,0,1,1,1,1,1,0
487969309,0,0.808641975,0.454658385,0.486404834,0.278549849,0.235045317,0,0,0,0,0,1,0,0,1,1,1,1
753397160,0,4.117647059,0.057591623,0.238451935,0.594257179,0.167290886,0,0,0,0,0,1,0,0,0,0,1,1
560223770,0,1.822222222,0.215976331,0.336318408,0.178109453,0.485572139,0,0,0,1,1,1,1,1,1,1,0,0
1000486495,0,4,0,0.578947368,0.157894737,0.263157895,0,0,0,0,0,0,1,1,0,0,1,1
560271082,0,4.41509434,0.088652482,0.657342657,0.212121212,0.130536131,0,0,0,0,0,0,0,0,0,1,1,1
453885595,0,1.932038835,0.317934783,0.479791395,0.443285528,0.076923077,0,0,0,0,0,0,0,0,0,1,1,1
488706826,0,3.173076923,0.068516912,0.497411562,0.465918896,0.036669543,1,0,0,0,0,0,1,1,1,1,1,1
755737819,0,1.417391304,0.689473684,0.210876804,0.274139845,0.514983352,0,0,0,1,1,1,1,1,1,1,1,1
454200724,0,1.672131148,0.225997843,0.591954023,0.170498084,0.237547893,0,0,0,0,1,1,1,1,1,1,1,1
1001875776,0,3.824561404,0.35862069,0.321507761,0.478935698,0.199556541,0,0,0,0,1,1,1,1,1,1,0,0
454318003,0,1.043478261,0.383928571,0.289967638,0.338187702,0.37184466,0,0,0,0,0,0,1,1,1,1,1,1
560657748,0,10.59793814,0.03125,0.590405904,0.136531365,0.273062731,0,0,0,0,0,1,1,0,1,1,1,0
454914980,0,2.181818182,0.071428571,0.193103448,0.310344828,0.496551724,0,0,0,1,1,1,1,0,0,1,1,0
1002533372,0,4.285714286,0.305555556,0.610169492,0.186440678,0.203389831,0,0,0,0,1,1,0,0,1,0,1,1
489345934,0,3.053846154,0.06744186,0.503512881,0.332552693,0.163934426,0,0,0,1,1,1,1,1,1,1,1,0
1003664215,0,3.142857143,0.114285714,0.201149425,0.74137931,0.057471264,0,0,0,0,1,1,1,1,1,1,0,0
455266133,0,1.689189189,0.305220884,0.673883627,0.125845737,0.200270636,1,0,0,0,1,1,1,0,1,0,1,1
455340385,0,14.56565657,0.082152975,0.227448454,0.12693299,0.645618557,0,0,0,0,0,1,0,0,1,1,1,1
455651875,0,5.358208955,0.018452803,0.513483965,0.305393586,0.181122449,0,0,0,0,1,1,1,0,1,1,1,1
455775628,0,1.32912234,0.64950495,0.473289597,0.201187129,0.325523274,0,0,0,1,1,1,1,0,0,1,0,0
455979285,0,5.666666667,0.033333333,0.571428571,0.2,0.228571429,0,0,0,0,0,0,0,1,1,1,1,0
761723172,0,4.766666667,0.028985507,0.572139303,0.223880597,0.2039801,0,0,0,1,0,0,0,0,0,1,1,1
762202957,0,13.61111111,0.153061224,0.287390029,0.431085044,0.281524927,0,0,0,0,0,1,1,1,1,1,1,1
1004883073,0,1.192982456,0.473193473,0.421828909,0.38446411,0.193706981,0,0,1,1,0,0,0,0,0,1,1,0
562125685,0,2.090909091,0.321917808,0.453416149,0.068322981,0.47826087,0,0,0,0,1,1,1,1,1,1,1,0
562250174,0,0.91125,2.286206897,0.18113679,0.183010618,0.635852592,0,0,0,0,0,1,0,1,0,1,1,1
1006095223,0,1.218673219,0.979452055,0.181761594,0.211328976,0.60690943,0,0,0,0,1,1,1,0,0,1,1,1
456823762,0,2.123470523,0.798449612,0.530864198,0.086419753,0.382716049,0,0,0,0,0,1,1,1,0,1,0,0
490625409,0,1.625,0.294117647,0.447368421,0.078947368,0.473684211,0,0,0,0,1,1,1,1,1,0,1,1
765311754,0,1.453333333,0.21124031,0.413461538,0.354967949,0.231570513,0,0,0,0,1,1,1,1,1,1,0,0
457775543,0,1.825,0.175675676,0.17370892,0.638497653,0.187793427,0,0,0,0,0,0,0,1,1,1,1,1
491690867,0,4.829896907,0.173076923,0.084060782,0.757516974,0.158422244,0,0,0,1,1,0,0,0,1,1,1,0
492177690,0,5.75,0.026315789,0.938271605,0.061728395,0,0,0,0,0,0,0,1,1,1,0,1,0
564653953,0,1.998509687,0.283613445,0.413194444,0.326388889,0.260416667,0,0,0,0,0,0,0,1,1,1,1,1
770176435,0,1.079646018,0.322695035,0.453084833,0.304627249,0.242287918,1,1,0,0,0,0,0,0,1,1,1,1
492501987,0,4.795454545,0.235294118,0.082524272,0.861650485,0.055825243,0,0,0,1,1,1,1,1,1,0,1,0
564963576,0,1.376237624,0.255319149,0.28313253,0.301204819,0.415662651,0,0,0,0,0,1,0,0,0,0,1,1
459628045,0,4.748031496,0.020408163,0.053145336,0.522776573,0.424078091,0,0,0,0,1,1,0,0,1,1,1,1
459646843,0,3.752475248,0.219626168,0.760213144,0.026642984,0.213143872,0,0,0,0,0,1,1,0,0,1,1,1
459678083,0,2.239130435,0.078549849,0.330339321,0.51996008,0.149700599,1,0,0,0,1,1,0,1,1,0,1,1
459680754,0,1.572413793,0.180970149,0.407604563,0.408365019,0.184030418,0,0,0,0,0,1,1,0,1,1,1,1
1009413198,0,2.341666667,0.053285968,0.186918991,0.753652058,0.059428951,0,0,0,0,0,0,1,0,1,1,1,0
1010619756,0,5.474576271,0.096774194,0.639175258,0.24742268,0.113402062,0,0,0,0,0,0,1,0,0,1,1,0
566141260,0,2.948717949,0.076923077,0.397959184,0.255102041,0.346938776,0,0,0,0,0,1,1,1,1,1,1,0
460985875,0,4.342541436,0.034188034,0.244769874,0.313807531,0.441422594,1,0,0,0,0,1,1,1,1,0,0,1
493847017,0,2.094594595,0.31547619,0.212927757,0.157160963,0.62991128,0,0,0,1,1,0,1,1,0,0,1,0
461010838,0,1.397058824,0.162087912,0.242424242,0.202131202,0.555444555,0,0,0,0,1,1,1,1,1,1,1,0
566374197,0,3.433333333,0.125,0.529801325,0.145695364,0.324503311,0,0,0,0,1,0,0,1,1,1,1,1
493941903,0,1.909090909,0.089965398,0.445987654,0.007716049,0.546296296,0,0,0,0,1,1,1,0,0,0,1,1
494006512,0,1.152173913,0.010484928,0.703225806,0.081105991,0.215668203,0,0,0,0,1,1,1,1,1,1,1,0
1011395167,0,0.667630058,2.402898551,0.365853659,0.240721103,0.393425239,0,0,0,0,1,1,0,1,1,0,0,1
461425627,0,3.367346939,0.118316268,0.356737013,0.101866883,0.541396104,0,0,0,1,0,0,0,0,0,1,1,1
494262961,0,2.754385965,0.301204819,0.025832555,0.08496732,0.889200124,0,0,0,0,0,1,1,1,1,0,1,0
494266249,0,2.596774194,0.073636364,0.728476821,0.139072848,0.132450331,0,0,0,0,1,1,1,1,1,1,1,0
567056353,0,2.436170213,0.08356546,0.230275818,0.135343169,0.634381013,0,0,0,0,0,1,1,1,1,1,1,1
567155716,0,1.235294118,1.813455657,0.520700637,0.313694268,0.165605096,0,0,0,0,1,1,1,1,1,1,0,0
567510788,0,3.840425532,0.189307625,0.556857003,0.300146413,0.142996584,0,0,0,0,0,1,1,1,1,1,1,0
495045945,0,2.174418605,0.361111111,0.258461538,0.245128205,0.496410256,0,0,0,0,0,0,0,0,0,0,1,1
495053365,0,0.956043956,2.296116505,0.377289377,0.124542125,0.498168498,0,0,0,0,1,1,1,0,1,1,1,1
495077879,0,1.201612903,0.133130081,0.343935687,0.57217756,0.083886753,0,0,0,1,1,1,1,1,0,0,0,0
462889040,0,3.804347826,0.189501779,0.359220198,0.290188559,0.350591243,0,0,0,0,1,1,1,1,1,0,1,0
568453926,0,0.797752809,0.206005587,0.577652279,0.269463493,0.152884228,0,0,0,1,1,1,1,1,1,1,1,0
462971394,0,12,0.015075377,0.783464567,0.149606299,0.066929134,0,0,0,0,1,1,1,1,0,1,1,0
568473793,0,4.305084746,0.140350877,0.35625,0.59375,0.05,0,0,0,0,1,0,1,1,1,1,1,0
495507361,0,1.866666667,0,0.727272727,0.090909091,0.181818182,1,1,0,0,0,1,1,0,1,0,0,0
495731957,0,2.6,0.041237113,0.447004608,0.013824885,0.539170507,0,0,0,0,1,0,1,1,1,1,1,1
568955495,0,3.424242424,0.087719298,0.610714286,0.289285714,0.1,1,0,0,0,1,1,0,1,1,0,0,1
463246965,0,4.5625,0.067873303,0.374576271,0.347457627,0.277966102,0,0,0,0,0,1,1,1,1,1,1,1
1014830304,0,0.925925926,1.005235602,0.527624309,0.245856354,0.226519337,0,0,0,1,1,0,1,0,0,1,1,1
496144150,0,2.484848485,0.074626866,0.512428298,0.256214149,0.231357553,0,0,0,0,0,1,1,1,1,1,1,1
463889910,0,1.230769231,0.392857143,0.088888889,0.368253968,0.542857143,0,0,0,0,0,1,1,0,1,1,1,0
496295496,0,6.14893617,0.142857143,0.312412831,0.415620642,0.271966527,0,0,0,0,0,1,1,1,1,1,1,1
569879248,0,5.315789474,0.095238095,0.185840708,0.378761062,0.43539823,0,0,0,0,1,1,1,1,0,0,1,1
496588802,0,2.127659574,0.086997636,0.689823875,0.02283105,0.287345075,1,0,0,0,0,0,0,1,1,1,1,1
1015888195,0,4.888888889,0.090909091,0.097864769,0.135231317,0.766903915,0,0,0,0,0,1,1,0,1,1,1,1
496968634,0,3.097560976,0.031796502,0.506441224,0.103864734,0.389694042,0,0,0,1,1,1,1,1,1,0,1,0
464790896,0,1.19205298,0.329015544,0.283823529,0.101470588,0.614705882,0,0,0,0,1,1,1,1,0,1,1,1
497125259,0,1.6,0.048780488,0.5125,0.1625,0.325,0,0,0,0,0,0,0,1,1,0,0,1
464858061,0,1.849315068,0.163306452,0.156664561,0.736576121,0.106759318,0,0,0,0,1,1,1,0,0,1,1,0
497258691,0,3.043478261,0.16,0.320512821,0.282051282,0.397435897,0,0,0,0,0,0,1,0,0,1,1,1
497302053,0,5.817204301,0.17699115,0.103479853,0.286630037,0.60989011,0,0,0,0,1,0,1,0,1,1,1,1
465298629,0,3.677777778,0.158536585,0.056944444,0.600694444,0.342361111,0,0,1,1,0,1,1,1,0,0,1,1
1017813961,0,3.571428571,0.186721992,0.364599092,0.137670197,0.497730711,0,0,0,0,1,1,1,1,1,1,1,0
465431316,0,2.226666667,0.310469314,0.167675545,0.736682809,0.095641646,0,0,0,0,1,1,1,1,1,1,0,0
465433625,0,2.337662338,0.159090909,0.285714286,0.37012987,0.344155844,0,0,0,1,1,1,1,1,1,0,0,0
571938412,0,2.753424658,0.220430108,0.58490566,0.270440252,0.144654088,0,0,0,0,0,0,1,1,1,1,0,0
498042431,0,2.138888889,0.227272727,0.463157895,0.336842105,0.2,0,0,0,0,1,1,1,1,1,1,0,0
498054058,0,5.6875,0.02349486,0.745076586,0.083150985,0.171772429,0,0,0,0,1,1,1,1,1,1,0,0
787115406,0,1.841158841,0.529535865,0.147022333,0.365074442,0.487903226,0,0,0,0,0,0,0,1,1,0,1,1
498358491,0,3,0.008403361,0.73006135,0.085889571,0.18404908,0,0,0,0,0,0,0,0,1,1,1,1
466489818,0,3.709016393,0.063621533,0.716959064,0.256140351,0.026900585,0,0,0,1,1,1,1,1,1,1,1,0
466686655,0,3.525423729,0.0625,0.390243902,0.195121951,0.414634146,0,0,0,0,1,1,1,1,1,0,1,1
498814013,0,1.45323741,0.377862595,0.552160169,0.150684932,0.2971549,0,0,0,0,0,0,1,1,0,1,1,0
466712165,0,0.511070111,0.482194418,0.335919819,0.211121888,0.452958293,0,0,0,0,0,0,1,0,0,1,1,0
498826553,0,2.321428571,0.097435897,0.149196634,0.673297628,0.177505738,0,0,0,0,0,0,0,1,0,1,1,1
466756548,0,2.944444444,0.19047619,0.128309572,0.843177189,0.028513238,0,0,0,0,0,0,1,1,1,1,0,0
1020696912,0,4.424242424,0,0.109649123,0.385964912,0.504385965,0,0,0,0,0,1,1,1,1,0,1,0
498935613,0,4.166666667,0,0.285714286,0.428571429,0.285714286,1,0,0,0,1,0,0,1,1,0,1,1
1022226144,0,3.379310345,0.319327731,0.13507378,0.577752554,0.287173666,0,0,0,0,1,1,1,1,0,0,1,0
573690882,0,5.409090909,0.078838174,0.572446556,0.363420428,0.064133017,0,0,0,1,1,1,1,1,1,1,1,0
573749510,0,2.333333333,0.1,0.714285714,0,0.285714286,0,0,0,0,0,0,0,1,1,1,1,0
791874462,0,2.166666667,0,0.034013605,0.009070295,0.9569161,0,0,0,0,1,1,0,1,1,1,0,0
792462121,0,3.782608696,0.311111111,0.290322581,0.109677419,0.6,0,0,0,0,0,0,1,0,0,1,0,1
792517914,0,1.100680272,0.72967033,0.424176507,0.413610938,0.162212554,0,0,0,0,0,0,1,0,0,1,1,0
468198674,0,2.495867769,0.098888239,0.542367502,0.196445573,0.261186925,0,0,0,0,1,1,1,1,1,1,1,0
499996521,0,0.635761589,0.520072993,0.175922953,0.395505618,0.428571429,0,0,0,0,0,1,1,0,1,1,1,0
574385968,0,4.741176471,0.0375,0.384615385,0.384615385,0.230769231,0,0,0,0,1,1,1,1,0,0,1,1
500246041,0,0.945,0.636241611,0.314478683,0.140987759,0.544533558,1,0,0,0,0,0,0,1,1,1,1,0
794406714,0,2.9375,0.04610951,0.453002611,0.40078329,0.146214099,0,0,0,0,1,1,1,0,0,1,1,1
574488060,0,1.873015873,0.274226804,0.52262931,0.205818966,0.271551724,1,0,0,0,0,0,1,1,1,0,0,1
794598979,0,2.333333333,0.068965517,0.254945055,0.123076923,0.621978022,0,0,0,0,1,0,0,0,0,1,1,1
795590899,0,8.176470588,0,0.666666667,0.333333333,0,0,0,0,0,0,0,1,1,1,1,1,0
796144921,0,4.75,0.025210084,0.826388889,0.090277778,0.083333333,0,0,0,0,0,1,1,0,1,1,1,1
501094162,0,1.095238095,0.120797011,0.600149477,0.047832586,0.352017937,0,0,0,0,1,0,1,1,1,1,1,1
501128285,0,2.095238095,0.227424749,0.5761079,0.087668593,0.336223507,0,0,0,0,0,0,1,1,1,1,1,0
469580096,0,1.772727273,0.046277666,0.724489796,0.017492711,0.258017493,1,0,0,0,0,1,1,0,1,1,1,0
797833478,0,6.5,0,0.133333333,0.6,0.266666667,0,0,1,0,1,1,0,1,1,0,0,0
470227974,0,1.784482759,0.08056872,0.204061896,0.358800774,0.437137331,0,0,0,0,0,1,1,1,0,1,1,1
470232795,0,0.998387097,0.235376045,0.225715184,0.711411506,0.06287331,0,0,0,0,0,0,1,1,1,1,1,1
470254611,0,1.9,0.184391081,0.741023197,0.134095964,0.124880839,0,0,0,0,0,0,1,1,1,1,1,0
470379248,0,3.388704319,0.090909091,0.043894653,0.904229848,0.051875499,0,0,1,1,0,1,1,1,1,1,1,0
502037826,0,2.340425532,0.0625,0.430107527,0.496415771,0.073476703,0,0,0,0,1,1,1,1,1,0,1,1
800130746,0,2.090909091,0.024096386,0.943181818,0.022727273,0.034090909,0,0,0,0,0,1,1,1,0,1,0,0
800457696,0,6.192307692,0,0.156862745,0.823529412,0.019607843,0,0,0,0,1,1,0,1,1,0,0,0
502315142,0,1.400306748,0.695709571,0.499176277,0.279406919,0.221416804,0,0,0,1,1,1,0,0,1,1,1,1
470868745,0,3.230769231,0.020833333,0.513368984,0.053475936,0.43315508,0,0,0,1,1,1,0,1,1,1,0,0
502774039,0,1.695652174,0.15625,0.220689655,0.613793103,0.165517241,0,0,0,0,1,1,0,0,1,1,1,1
1030992019,0,1.655870445,0.368794326,0.044131455,0.315805947,0.640062598,0,0,0,0,0,0,1,0,0,0,1,1
1031110604,0,0.924528302,1.271028037,0.2,0.099065421,0.700934579,0,0,0,0,0,0,0,1,1,1,1,1
503051163,0,15,0.097345133,0.8828125,0.1015625,0.015625,0,0,0,0,0,0,0,0,0,1,1,1
471093612,0,0.180582524,4.039454806,0.582045929,0.082254697,0.335699374,0,0,0,1,1,1,1,1,1,1,1,0
801510450,0,3.432773109,0.098850575,0.616147309,0.314447592,0.069405099,0,0,0,0,0,1,1,1,1,1,1,1
471203497,0,3.367346939,0.078838174,0.110601193,0.359339146,0.53005966,0,0,0,0,0,0,0,0,0,1,1,1
1032386005,0,3.731707317,0.013513514,0.503401361,0.244897959,0.25170068,1,1,1,0,0,0,1,1,1,0,0,1
503425054,0,1.664991625,0.52166065,0.539785645,0.242611237,0.217603118,0,0,0,0,0,1,1,1,1,1,1,1
577422947,0,1.620938628,0.885,0.423728814,0.230932203,0.345338983,1,0,0,0,0,1,1,1,1,0,0,0
1033055161,0,3.028571429,0.017699115,0.239660657,0.583244963,0.17709438,0,0,0,1,1,1,1,1,1,1,0,0
471422290,0,0.864321608,0.605769231,0.737588652,0.04964539,0.212765957,0,0,0,0,1,1,1,1,1,0,0,0
471533963,0,2.333333333,0.278167368,0.684042213,0.108090822,0.207866965,0,0,0,0,0,0,1,1,1,0,1,1
471826933,0,1.685714286,0.23364486,0.333333333,0.177570093,0.489096573,0,0,0,0,1,1,0,1,1,1,1,1
471992869,0,1,0.682926829,0.115964802,0.305468259,0.578566939,0,0,0,0,0,0,0,0,1,1,1,0
578916985,0,3,0.081081081,0.560606061,0.166666667,0.272727273,0,0,0,0,0,0,1,1,1,1,1,1
472765052,0,2.843373494,0.207407407,0.194244604,0.128057554,0.677697842,0,0,0,1,1,1,0,1,1,0,0,0
472778739,0,1.385844749,0.403013183,0.1659375,0.4690625,0.365,0,0,0,0,1,1,1,1,1,1,1,1
473043012,0,2.281690141,0.096306069,0.654576857,0.06044905,0.284974093,0,0,0,0,1,1,1,1,1,0,1,1
506055335,0,1.723404255,0.230392157,0.413094836,0.065136686,0.521768478,0,0,0,0,0,1,1,1,1,1,1,1
1037103888,0,35,0.136363636,0.523809524,0.047619048,0.428571429,0,0,0,1,1,0,1,0,0,1,1,0
1037178583,0,2.868421053,0.111111111,0.36,0.36,0.28,0,0,0,0,0,1,1,0,1,0,1,0
1037384052,0,1.05,0.432432432,0.085846868,0.273781903,0.64037123,0,0,0,0,0,0,1,1,1,1,0,0
506501965,0,2.430769231,0.127962085,0.698675497,0.158940397,0.142384106,1,0,0,0,0,0,0,1,0,1,1,1
581136968,0,2.054545455,1.282608696,0.264367816,0.494252874,0.24137931,0,0,0,0,1,1,1,1,1,1,1,1
474043803,0,2.948717949,0.241912799,0.73374613,0.219814241,0.046439628,0,0,0,0,0,0,1,1,1,0,0,0
581407038,0,3.74,0.066489362,0.598726115,0.364649682,0.036624204,1,0,0,0,0,0,1,1,1,1,0,1
507498746,0,2.508474576,0.099009901,0.078660436,0.306853583,0.614485981,0,0,0,1,1,1,1,1,0,1,0,0
1038384050,0,3.363636364,1.260869565,0.127777778,0.616666667,0.255555556,0,0,0,0,0,0,1,1,0,0,1,1
1039093681,0,6.04,0.203389831,0.131111111,0.675555556,0.193333333,1,0,0,0,0,1,1,1,1,1,1,0
813467726,0,2.397637795,8.552631579,0.02992126,0.912598425,0.057480315,0,0,0,0,0,1,0,1,1,1,1,0
582954523,0,2.770491803,0.4,0.277777778,0.296296296,0.425925926,0,0,0,1,0,1,0,0,1,1,0,0
509056809,0,4.537735849,0.163398693,0.191969887,0.529485571,0.278544542,0,0,0,0,0,0,1,0,1,1,1,0
583205235,0,4.129032258,0.074626866,0.511450382,0.396946565,0.091603053,0,0,0,0,1,1,1,1,1,0,1,0
509320296,0,2.804878049,0.197183099,0.258181818,0.301818182,0.44,0,0,0,0,0,0,0,0,0,0,1,1
510047880,0,1.043357421,0.394891945,0.266492147,0.538743455,0.194764398,0,0,0,0,0,1,0,1,1,1,1,0
1041823142,0,0.863636364,0.116071429,0.218323587,0.502923977,0.278752437,0,0,0,0,1,1,1,1,1,0,0,0
1042842432,0,1.610169492,1.183574879,0.064849624,0.453947368,0.481203008,0,0,0,0,1,1,1,1,1,0,1,0
476760491,0,1.64,0.165178571,0.534606205,0.1575179,0.307875895,0,0,0,0,0,1,1,1,1,1,0,0
476800666,0,7.16,0.0125,0.180383315,0.412626832,0.406989853,0,0,0,0,1,1,1,1,1,0,0,1
585439502,0,1.337792642,0.294964029,0.138722555,0.631736527,0.229540918,0,0,0,1,1,1,1,1,1,0,0,0
477006767,0,2.5,0.08583691,0.425959781,0.380255941,0.193784278,0,0,0,0,1,1,0,1,1,1,1,0
1044916752,0,3.125,0.097222222,0.24742268,0.268041237,0.484536082,0,0,0,0,0,0,0,1,1,1,1,0
512362882,0,4.5,0,0.333333333,0.230769231,0.435897436,0,0,0,0,0,1,0,0,0,1,1,1
477309080,0,0.813333333,1.101265823,0.37045721,0.236811254,0.392731536,0,0,0,0,0,0,1,1,0,1,1,1
585849333,0,8.615384615,0,0.047619048,0.682539683,0.26984127,1,0,0,0,1,1,0,0,0,0,1,1
477552640,0,4.607142857,0.23364486,0.409961686,0.199233716,0.390804598,0,0,0,0,0,1,1,0,0,1,1,1
512455607,0,5.571428571,0.04691358,0.424973767,0.078698846,0.496327387,0,0,0,0,0,0,1,1,1,1,1,0
585968039,0,0.912824811,3.237721022,0.159161976,0.36366479,0.477173233,0,0,0,0,1,1,1,1,0,1,1,1
477660093,0,5.217391304,0.082191781,0.5703125,0.078125,0.3515625,0,0,0,0,0,0,1,1,1,1,1,1
477824021,0,1.461538462,0.257142857,0.187165775,0.35026738,0.462566845,0,0,0,0,1,1,0,1,1,0,1,1
1047668299,0,3.068965517,0.235294118,0.566666667,0.366666667,0.066666667,0,0,0,0,0,1,1,1,0,0,0,0
586584556,0,3.828571429,0.142857143,0.604938272,0.185185185,0.209876543,0,0,0,0,0,1,1,1,1,1,0,0
825336607,0,0.892889289,1.379421222,0.450072359,0.104196816,0.445730825,0,0,0,0,1,1,1,1,0,0,1,0
513726022,0,1.547717842,2.174484053,0.247791725,0.561599256,0.190609019,0,0,0,1,1,1,1,1,1,1,1,1
587326472,0,2.615384615,0.096590909,0.119484046,0.594025798,0.286490156,0,0,0,0,1,1,1,1,1,1,1,0
587515464,0,5.540540541,0.025316456,0.227665706,0.462536023,0.309798271,0,0,1,0,1,0,0,1,1,0,1,0
587569514,0,3.677419355,0.504424779,0.349304482,0.171561051,0.479134467,0,0,0,0,0,1,1,1,1,1,1,0
1050665527,0,8.6,0,0.15,0.7,0.15,0,0,0,1,0,1,1,1,1,0,1,0
827287514,0,3.836363636,0.14516129,0.288372093,0.660465116,0.051162791,0,0,0,0,1,0,0,1,1,1,1,0
587665339,0,1.426573427,0.248688353,0.52593819,0.104856512,0.369205298,0,0,0,1,1,1,1,0,1,1,0,0
1052685680,0,2.980487805,0.171171171,0.593582888,0.106951872,0.299465241,0,0,1,1,0,0,1,0,1,1,1,0
829400054,0,0.953396968,1.425061425,0.25248139,0.373138958,0.374379653,0,0,0,0,1,1,1,0,1,1,1,0
515271142,0,1.718309859,0.136363636,0.204244032,0.650530504,0.145225464,0,0,0,1,1,1,1,1,1,1,0,0
831741072,0,6.752688172,0.312101911,0.344298246,0.346491228,0.309210526,0,0,0,0,0,0,1,0,0,1,1,1
516038414,0,1.257907543,0.338313767,0.289913366,0.07240099,0.637685644,1,1,0,0,0,1,1,1,1,0,0,1
834186096,0,0.716535433,0.72962963,0.251865672,0.277674129,0.470460199,0,0,0,0,0,1,1,1,1,1,1,0
516737722,0,1.066666667,0.073825503,0.468553459,0.327044025,0.204402516,0,0,0,0,1,1,1,1,0,1,0,1
516811154,0,3.652173913,0.081395349,0.819047619,0.161904762,0.019047619,0,0,0,0,0,0,1,1,1,1,1,0
835249056,0,2.65,0.038961039,0.819148936,0.14893617,0.031914894,0,0,0,0,1,1,1,1,1,0,1,0
835763546,0,11.57142857,0.066666667,0.38961039,0.324675325,0.285714286,0,0,0,0,0,1,1,1,1,0,1,1
517073805,0,4.672131148,0.126760563,0.43030303,0.551515152,0.018181818,1,1,0,0,0,0,1,0,0,0,1,1
517400735,0,2.238255034,0.685714286,0.054551122,0.74127182,0.204177057,0,0,0,0,0,0,1,1,1,1,1,1
1058497004,0,3.423076923,0,0.727272727,0.181818182,0.090909091,0,0,0,0,1,0,1,1,0,0,0,0
517883021,0,1.033088235,0.52398524,0.254779066,0.604826073,0.140394861,0,0,0,0,0,1,1,1,1,1,1,0
838292834,0,3.843137255,0.57,0.1953125,0.64453125,0.16015625,0,0,0,0,1,1,0,1,1,1,1,1
591104103,0,1.709090909,0.2,0.205371248,0.309636651,0.484992101,0,0,0,0,0,1,0,1,1,1,1,1
1059054242,0,5.925925926,0.086705202,0.361169102,0.308977035,0.329853862,0,0,0,0,0,0,1,0,0,1,1,1
841859053,0,1.838709677,0.106666667,0.480769231,0.320512821,0.198717949,0,0,0,0,0,1,1,1,1,1,1,1
592579646,0,1.840425532,0.666666667,0.124448367,0.762577229,0.112974404,0,0,0,0,1,1,1,1,1,1,0,1
1062916164,0,0.863874346,0.565972222,0.179831408,0.081173899,0.738994692,0,0,0,0,0,0,1,1,1,1,1,0
593546714,0,1.053763441,0.51598677,0.527939464,0.273573923,0.198486612,0,0,0,0,0,0,1,1,1,1,1,1
845102904,0,3.837060703,0.197145406,0.765710383,0.12363388,0.110655738,0,0,0,0,1,1,0,1,1,0,1,1
1064278820,0,6.80952381,0.166666667,0.181818182,0.696969697,0.121212121,0,0,0,0,0,0,1,1,1,1,1,1
1064992789,0,5.318181818,0.122093023,0.304964539,0.20212766,0.492907801,0,0,0,0,1,1,0,1,1,1,1,0
594583577,0,2.288888889,1.634615385,0.144444444,0.430555556,0.425,0,0,0,1,0,1,1,1,1,0,1,1
594651076,0,1.333333333,0.034482759,0.448453608,0.363402062,0.18814433,0,0,0,1,1,0,1,1,1,1,0,0
594683175,0,1.207692308,0.36605317,0.426329555,0.144725371,0.428945074,0,0,0,0,0,1,0,0,0,1,1,1
848909828,0,1.80952381,0,0.652777778,0.222222222,0.125,0,0,0,0,1,1,1,1,1,1,0,0
522925470,0,3.524861878,0.270886076,0.311146121,0.363922804,0.324931075,1,0,0,0,1,1,1,1,1,0,1,1
1065760964,0,1.770538244,0.365765766,0.354179962,0.151882578,0.49393746,0,0,0,0,0,1,1,1,1,1,1,1
594960544,0,4.481927711,0.330508475,0.259340659,0.587912088,0.152747253,0,0,0,1,1,1,1,1,0,0,1,0
